Condo Age,Number of Rooms,Avg. Area,Price
6.69294715,3,48128.95738,1427832.121
4.678504332,6,15395.05992,959243.6084
5.048811273,5,41219.32149,1202452.728
6.704511702,6,37618.67655,1463442.908
4.215671399,2,34405.48156,1120851.519
3.144894192,5,29689.69581,696467.1699
4.144291525,5,18606.65904,631656.4746
6.791912797,6,56250.4644,1366988.235
6.08059523,6,54061.25868,1919053.527
6.821861406,4,45008.24224,1460341.011
4.545026952,6,27730.74931,935488.6065
4.668163474,4,30667.23476,896246.1462
5.994479121,3,18947.55835,894203.5715
5.555780846,6,47064.02296,1353729.533
5.487953135,4,41785.91078,1496177.416
6.435396063,2,29478.53124,629657.6133
5.637955685,4,31773.2889,549167.9399
7.056146485,3,39733.59822,1737582.283
7.533097336,4,33303.47323,1247281.698
6.064228407,4,47376.47003,1779898.996
5.125019477,3,44965.31198,1032663.003
6.096277806,5,45514.14777,1815809.621
6.704222196,2,47224.75918,1387114.42
7.470217818,3,45644.24346,1262012.926
7.594954312,3,11511.38705,1432318.47
6.444728491,5,32624.6465,1501622.125
5.914077511,4,47740.7629,1275676.981
7.135406223,4,23581.3857,1476989.184
5.830974843,5,22033.11696,796289.3069
6.021458006,3,15633.09905,707345.0624
7.146273286,6,44669.45555,1318231.418
6.451642067,7,48114.02401,1020861.337
5.17990656,5,51905.88984,1527691.701
5.182872692,3,33389.76394,1536234.709
7.520141519,4,36742.3434,1482123.625
5.592888618,5,21454.19944,657169.3042
5.214913663,4,37968.8881,1390200.224
4.640264287,4,30905.0153,613788.322
2.922736153,3,30699.38605,677772.3453
5.060031492,3,27255.25082,1535946.643
5.490824818,4,43351.37328,990004.7306
5.870329833,4,32064.59716,1039380.722
4.214641793,4,43510.94015,1107286.973
5.407138622,2,26176.76615,1340909.799
6.604278391,5,25663.22937,1335883.831
5.945138988,3,12351.7196,1015010.538
4.235712056,2,31088.89017,676979.7154
5.784711657,2,41409.16941,1110114.22
5.642628713,5,37717.25395,1641030.478
5.365761245,3,27822.49637,914378.3344
5.623938648,6,41130.09091,1258563.859
4.435761352,5,51446.69185,1440909.001
6.206884061,6,47447.87629,1624137.595
7.67473941,4,28715.69866,1869886.305
4.007017132,3,41260.91708,1302748.858
5.677914141,6,42342.57799,1429529.63
5.268553097,3,23526.4985,1023162.953
3.443457952,4,54546.82652,673571.346
5.387352926,4,48224.13914,1657667.332
6.910414951,4,36779.05857,1392083.818
6.010367683,6,20867.66988,1360100.719
6.353166704,5,34867.98508,1103021.383
6.461995709,4,41812.80155,1322914.051
6.299951771,6,34706.86663,1305185.545
6.565511757,5,49155.50948,1431517.358
6.925892347,3,45867.87467,1137446.993
4.703215377,4,49751.63427,1010477.392
7.186098598,4,48685.42066,1449033.432
5.913556737,3,34386.42978,1064569.606
3.664293785,4,33381.23866,607249.4233
3.883363566,4,52933.67258,1202227.957
5.233591889,2,38235.0331,816813.5324
6.200075739,2,54845.49441,1598159.227
5.492570784,5,55403.09347,1658381.006
6.373443777,3,49240.84045,1312093.361
6.125857494,4,32142.94735,647982.6536
6.98176739,5,33069.76158,1492786.627
4.072354843,3,28172.06528,627733.7434
4.267184447,6,44138.00673,1827500.892
4.646330784,4,36711.6233,1339254.727
6.541530335,4,43672.62855,1620949.437
6.90076533,3,34685.81562,1637944.645
4.565139093,3,36936.62977,1216888.02
5.962876976,4,46222.4591,1555497.546
4.925757745,6,26008.30912,873048.3196
4.19694777,2,43468.16446,846055.7174
7.484641869,3,15325.64845,1028493.601
7.013590359,4,24565.97681,1569600.446
5.481563241,3,54929.67024,1798232.803
4.641900412,3,33280.5895,1402146.873
4.973274168,4,34763.70381,398909.5099
5.368736615,2,26390.81105,933157.3392
3.56367208,5,33517.68552,712285.8256
4.736540471,3,40406.51492,1261927.419
6.228342555,4,28953.92538,1063964.288
5.923666481,2,47995.10196,1302029.013
7.107875819,3,33232.34234,1957891.588
5.46901058,2,36845.30501,849153.1225
7.099048884,6,32254.39867,1070720.058
4.846976514,3,30758.27904,714166.3978
6.145816708,3,37062.48444,1441882.522
3.715277954,3,30884.95551,693681.0044
4.789686087,3,40190.09934,1060123.73
6.720492786,5,31439.97122,1535262.441
6.882572563,5,41557.57633,1454681.937
5.079456904,3,36506.97739,1062593.483
6.845592971,2,41807.60136,1907859.059
6.300600085,2,4114.489353,965318.6958
6.269637254,2,34710.20612,1109639.996
5.785354477,3,44712.47624,1118595.119
4.91693574,4,36040.20673,1049661.039
8.090382963,4,60040.5473,2294647.784
5.453666774,6,54086.90165,1356062.104
7.17199641,3,30082.069,989903.6448
7.244386643,3,44288.08724,1499243.168
5.663164112,2,37956.29441,1160246.73
6.256890183,2,41686.41285,1302347.574
6.160450827,4,26139.26853,1553311.161
4.282450211,4,37910.29498,945252.1918
6.044501787,6,26489.31324,1158697.6
7.33048128,3,32530.25631,1261239.272
6.530735286,3,38894.22736,1257282.159
5.651893514,4,34977.45191,1279464.647
5.257100922,6,51148.22512,943854.7279
6.63832849,2,41440.2007,1404540.758
4.840540269,5,23038.44982,1296636.271
5.588168388,2,46782.38518,1450996.038
5.75306657,4,42975.61819,1654965.296
5.917457589,3,48263.03534,1030866.952
7.38265631,4,42873.0502,1204103.087
5.152322989,3,39635.82874,1115721.687
3.516437566,3,32276.03427,606863.1415
6.716497122,3,28318.26432,971174.9868
4.899213193,6,30541.09938,1029855.714
5.888374575,4,25851.03903,1246791.029
6.074097541,2,35230.80254,1146886.093
6.181027602,4,19481.38513,1075550.215
6.798690628,2,32375.82626,1074263.317
6.543617443,2,34810.29108,1115394.393
5.205708623,3,41648.10864,1496210.216
5.105381084,6,42451.30628,1299991.951
7.410910121,4,29827.66647,1446983.542
6.232125981,4,46819.13057,1257376.174
6.258640532,2,36698.64905,1549303.499
6.091467944,3,21434.06366,828477.2913
6.163256599,2,52719.91594,1642011.345
4.978978133,2,26030.46371,847387.2058
4.758460329,2,32200.51534,968082.1645
7.729031497,6,39757.70431,1495384.004
4.177550251,3,30288.69855,678721.8842
6.503287315,4,39075.64028,1427551.145
6.841166118,5,44966.0678,1093873.291
6.886298316,2,46775.80866,1653232.551
5.196810645,3,39692.10555,1178272.297
5.516292487,3,35765.74921,755843.709
3.870868952,5,42773.6131,1210366.529
5.916766686,2,31789.97274,980231.2309
5.057510963,4,47116.0638,1122083.251
5.655725556,3,45233.32883,1441376.394
6.893260095,3,43467.14704,1251794.179
6.212565023,5,33865.61697,1257217.29
5.370192752,5,44202.65614,1986811.17
7.422466607,4,31129.64248,1550242.01
5.846446261,3,34317.49878,1305127.336
4.327924311,2,42522.59413,940162.7245
5.639266508,4,15800.74846,690958.5497
4.292692379,5,39475.39943,1153029.616
7.156477168,5,20803.69329,1116487.357
7.027551683,3,39014.97184,1534171.953
6.333973361,4,26153.07274,893435.1192
5.641761883,2,38890.89276,401148.5688
4.944037821,6,44373.63307,1290755.036
6.213762126,6,52976.31041,1865071.41
4.685216834,5,44972.03136,1251430.92
6.421544513,3,49585.56494,1133910.648
5.476899984,4,49240.31767,1688093.257
5.593384902,4,65184.57847,1394132.241
5.355724656,4,17227.90721,923444.1448
5.512505418,3,40790.18479,1131533.555
6.669215598,3,42656.43925,1475700.71
4.885243249,3,41258.26229,842985.8529
5.931749143,4,36561.83342,1327718.382
6.467666849,2,33910.8315,1220700.696
8.22391249,3,30995.20994,1403176.429
6.105565961,4,37986.70179,1331656.494
4.589410426,4,44019.2121,1051567.946
6.106164038,3,51456.15053,1813857.826
5.882002394,4,32363.37953,1041237.817
6.313891361,2,41837.47517,1746086.989
6.305722899,4,44935.37806,1412881.784
5.582656343,6,25670.37861,1557626.781
7.048278421,3,52850.41342,1797105.103
6.810646579,4,28162.44064,923246.8621
4.750349731,3,26888.4087,834185.5784
7.798759363,2,38962.02283,1603749.984
5.969126805,3,50519.28996,1510996.435
5.888927,4,27384.86537,1496539.313
5.627573771,5,45263.03507,1447325.64
6.701563819,6,16619.26852,1361841.952
6.165032769,5,50370.06338,1409977.131
6.501045967,2,22850.06268,1534111.581
5.625761811,6,46903.73743,1484688.234
5.63281885,3,27444.58556,1379169.449
4.444299002,3,60023.36096,1884385.65
4.999277265,6,15482.45243,856383.5014
6.817154256,3,34140.16752,1689512.18
5.959944594,4,48457.02136,1640185.798
5.247613113,4,41426.38977,452530.1767
4.865438378,3,35525.87604,980145.7829
4.87896494,5,35123.38281,1449409.436
4.815847581,3,41100.3297,814784.2457
7.598694556,5,40022.34343,1735637.414
6.85150843,3,35703.99249,964924.4933
6.555905513,5,52591.35747,1490718.335
5.719610134,5,28115.60316,1086186.428
6.61401468,4,42775.98296,1759180.044
5.758870614,2,36903.30849,1315828.86
6.405674717,3,39286.15766,1137685.116
6.202711648,4,30222.6912,1446155.18
6.472277303,4,47048.49001,1602903.281
5.400689145,3,30157.6295,1440246.33
4.99175028,4,40086.45875,800146.2261
5.154151403,4,35548.65189,1491538.499
6.465122998,3,32891.15941,969323.4858
5.158749774,6,36591.9573,1055772.871
6.647405764,4,40903.55891,1299430.176
6.745053762,2,29215.13611,1340094.966
6.259900934,3,42589.62439,1723729.655
5.534965895,5,37908.34665,1214104.934
5.441991594,2,23915.56442,393639.074
7.610990915,3,55449.4071,1472539.958
4.363524182,4,31457.04285,502553.0522
6.447963567,4,29936.39719,1296223.706
5.968185411,2,49251.80803,1342814.949
7.256935688,4,53056.062,1698219.757
4.610727816,4,20794.8215,555504.1478
5.804754504,3,45577.30243,1298980.829
7.652591049,4,34100.91677,1440736.583
5.663860359,6,26527.29795,1145351.161
6.812864984,4,29483.35861,1546957.226
6.444283309,2,33805.32623,1070818.731
7.749402408,3,51039.38782,1993453.673
4.143032901,3,45701.33285,891981.0976
6.613521403,6,12513.68173,1443842.023
4.136021804,2,34252.72864,1305219.521
5.463875478,6,45539.12185,1238708.76
6.204789238,3,28795.1202,1241386.737
5.632793366,4,32754.83084,849008.7047
6.985000857,6,39092.18544,1656785.448
8.381095863,5,42266.29337,1896650.323
6.095991998,6,40744.09197,1300362.028
3.784839441,4,35334.63367,1159749.09
7.166337989,2,15586.3573,1263743.971
6.907220597,6,35638.53817,1292643.52
5.655902969,3,46457.01873,1357710.965
4.821035379,3,25337.01157,945551.1489
6.142770988,5,51974.84018,1572099.69
7.814354699,3,48591.39346,2019424.222
6.586815921,4,29496.94558,831471.5304
7.061757188,3,34598.97968,1408347.445
5.836866405,2,36409.13231,1154126.216
4.311017566,5,59717.66977,1521085.472
4.986835829,4,43283.93363,1522143.641
6.021105708,4,50524.73674,1528714.305
5.907234419,4,38244.58139,1289042.121
6.735563721,6,44738.39585,1222799.34
4.509671101,3,42543.54,792174.1738
5.056788806,3,43805.52189,1753967.477
6.205939172,5,35977.31916,1149524.699
5.079485076,6,46014.58222,1876497.269
6.590728856,3,41217.11682,1045348.23
4.758588072,3,37581.05338,1323300.72
5.418954685,2,48132.61901,997239.7078
7.28610098,4,27485.2428,1204939.904
7.981054,5,30167.23343,1877941.971
5.33060382,3,37315.7884,1245053.433
5.577592383,2,24970.70552,1165990.604
4.767040191,4,50209.55111,1517152.585
5.483082949,3,36271.52986,847767.9216
6.687493062,3,38997.78366,1012269.469
4.606562547,2,45211.00806,1439431.453
6.562289095,2,35513.45835,1461511.881
6.032244547,4,20070.2313,678587.2437
6.304035222,4,49100.82349,783350.6732
6.488149399,6,36260.06673,1499552.269
6.331567258,4,19372.74768,1458422.811
5.186637721,3,33611.4409,1228879.867
5.182693359,4,25087.37081,932380.5504
5.364399329,4,38959.49107,834268.3429
5.74007608,6,22880.82332,1351007.041
4.791357601,3,54954.76259,1068786.672
6.417495593,4,14596.2503,1124396.249
7.798746015,6,37523.86467,2370231.32
7.465496106,6,26761.9354,1334952.605
6.652483886,4,48227.07429,1504441.01
5.391557788,3,47697.26859,1153435.092
6.316381847,3,44907.37865,1259357.023
6.905817831,4,40368.56038,1567745.807
6.021541531,5,44873.84135,1516419.721
5.80394353,3,36446.87144,1365151.394
5.08336073,4,39563.9712,1046030.114
6.150796319,2,51479.07096,1233965.837
6.114218507,4,31581.83852,1009769.078
6.247430552,4,37787.66295,1453597.507
6.052408397,3,23162.9107,1103206.755
6.53019329,2,47724.58136,1571253.531
6.583566247,2,38114.52633,1400111.497
6.924538814,4,44157.28659,1822987.82
6.275508702,4,26228.39458,1174747.551
4.338810572,2,51406.7399,1147908.529
5.463119186,3,48372.29885,1124125.921
3.745922263,3,31944.55257,822934.8313
6.376583394,3,40542.81391,1448774.971
4.775907553,4,37752.91522,1063630.928
4.739240943,3,10555.70282,861657.3994
5.380174522,4,34347.24318,1034760.04
5.635341192,3,35756.68694,1240864.154
6.708692007,5,35427.10591,1442372.044
5.952826666,6,35294.2836,1390620.168
4.672028732,2,33900.19875,862407.817
6.179205325,2,14347.01941,695152.1733
7.513298007,3,43645.05069,1392537.29
5.191940878,5,46669.89885,1200653.345
5.589395643,4,35420.74094,920540.6539
6.415791941,3,55030.17288,1300433.575
5.34770038,4,41296.72793,1172188.194
5.736988859,3,28213.40919,1054732.6
4.141508415,3,41190.20808,615568.1134
4.37675375,4,48261.04959,1271396.518
5.098958554,3,3883.448164,231189.821
5.522890844,3,40395.08125,1040782.486
6.483332048,3,39367.45002,1111710.9
5.369021376,3,44203.08095,885796.2796
5.588080994,3,36499.84397,809755.6175
7.116028518,3,46984.15576,1095794.165
5.690518257,6,21446.34226,1138609.173
6.645207267,5,20913.65544,873241.9886
6.742828084,4,42877.42415,1413579.817
7.358643507,4,32549.99223,1730084.479
4.415997412,2,57110.64894,996243.4249
4.484345906,2,40836.13013,1273518.737
6.182807099,6,32256.63856,970177.1054
5.853149898,4,22993.63544,1143203.068
5.1016138,6,35748.33147,1437983.825
7.412988548,2,33423.29329,1128720.42
5.675667394,3,39781.74684,1532533.611
6.670060466,4,37813.71463,1082588.727
6.214134474,5,28438.89283,1156308.169
5.353196392,3,43395.73599,1168760.428
8.082879393,6,30117.17188,1357575.852
5.48606302,4,44212.90535,920498.9374
6.078108557,3,40002.32739,1810782.413
5.976152431,4,17180.48353,903657.5625
7.648432415,3,36688.16069,1850513.527
6.914086746,2,34753.41599,1148720.905
5.387931862,3,34602.378,1492033.205
6.827612966,3,22835.58443,831168.8337
5.092064142,6,39239.83825,1130677.466
5.243364285,3,33460.47314,737202.4576
5.376432519,3,32090.23024,578309.0862
7.120342379,4,39293.04063,1112223.008
5.694779112,2,36246.41293,962531.6649
5.678509326,2,19524.09855,843650.8279
5.073308976,5,33995.76662,1217267.934
5.611454839,3,26197.83908,450307.0174
7.432324255,3,31225.12327,1663473.121
5.939669345,4,20159.92165,1164615.968
5.759500815,3,31771.52976,1263018.127
5.993314344,5,53620.8905,2197436.875
6.623682254,3,48947.35792,1721261.812
6.181948206,5,45415.7213,1670908.662
5.793523642,4,50909.69708,1148749.933
7.385098056,5,29726.0146,1154883.288
6.888438528,2,31070.43183,1707269.528
6.733866215,2,42371.58426,1108406.786
5.696277886,4,28819.04314,1256599.179
6.556265641,2,43048.77792,1180967.735
6.175657448,2,22580.31276,905435.8429
5.997742589,4,46536.72488,1450122.715
6.397171887,3,40765.39799,1382810.706
4.625164329,2,38916.17469,868694.0737
6.272527603,2,49465.95154,1471746.555
5.900200398,5,25186.53741,676377.6614
6.186299109,2,26964.69492,1462422.256
5.476039767,5,23808.17907,1036782.245
5.220986982,4,58887.99941,1122967.385
7.553762647,4,43408.42046,1877073.575
4.717414038,6,57287.59897,1657363.057
6.418572453,6,50096.98027,1757395.787
7.206743706,6,44610.45332,1539084.922
6.755066604,6,47025.18368,1738788.382
6.994378692,2,22481.15896,1189466.714
6.854714732,4,54543.43678,1316793.569
6.16784018,4,43904.62922,1542970.948
6.01784801,2,34628.99343,1024973.195
6.648406794,4,28913.10606,1353182.494
5.805508469,6,43181.82465,1594089.241
4.12590092,5,60895.40817,1501048.204
4.204036516,3,48927.30443,810537.1484
5.082516102,4,53039.31613,1270297.545
6.103406958,4,44876.89971,1591022.904
4.948259701,6,26710.17833,1040652.839
6.500168689,2,6248.75608,639471.7361
7.583106079,2,33222.76188,867898.2822
4.361132901,4,47460.60701,776125.5971
7.510642045,2,11637.89291,1202844.374
5.78550589,3,53742.84199,1346379.985
5.581331968,4,23997.45355,1014430.121
5.294627535,2,27355.82979,1373512.302
5.213993838,4,33097.55641,1454749.807
5.29985819,3,32032.63777,1166600.457
7.120135332,2,43511.01799,1093253.491
6.327773403,4,67701.6498,2130762
7.7824612,3,41030.40891,1719762.308
5.810724841,2,40426.83517,1019880.653
5.922774742,3,41608.06466,1296645.375
6.866750203,3,39354.78926,1372878.534
5.930005938,3,36084.83774,1117011.106
6.201098607,4,27721.39364,959734.8133
4.761837692,3,60199.84255,1074824.816
3.518886315,3,39498.30028,922054.1319
5.18067847,3,40771.02861,1017374.023
5.876893588,2,45694.50757,1227401.539
6.503451263,3,44825.81265,1226041.783
4.752153194,3,36156.92049,1411334.219
6.676236409,6,27554.28687,1317234.043
6.784351388,4,33957.00203,1250144.012
6.777375019,5,42056.84712,1389047.558
6.525598482,3,23523.60198,792449.5431
7.082681187,4,40860.12048,1860681.947
5.626456848,4,26076.39086,1110827.822
6.441788609,5,29660.79658,1539129.364
6.51386625,2,37853.30134,1132779.837
4.996375474,6,20038.8619,839629.5122
4.225888127,2,40193.52872,1243239.003
6.162329741,4,32529.95072,1104109.035
8.553939374,4,14502.44477,1664301.512
5.715546028,6,20353.16099,818289.7642
6.63628491,4,36105.06961,1062666.366
5.153745232,4,23836.53843,730043.6451
5.164251654,6,31689.93323,1307173.872
7.64196516,2,36711.49426,1464710.206
5.044290162,4,32010.22811,769851.8034
6.320753255,3,39383.96586,1012023.399
5.534934174,4,31383.07069,866328.1313
6.162173321,3,34677.7243,1222726.564
5.970952518,5,35822.60168,998702.0371
6.952034052,6,39910.34268,1644242.137
6.346079744,6,53721.14129,1817188.451
6.523187585,2,54954.97189,1553976.234
7.037251617,3,26073.2223,850593.3377
7.492803317,3,24580.5637,1179987.324
6.609326162,4,40722.65597,1554986.695
6.486568179,5,35561.08441,1281378.174
5.397964171,3,35656.22969,1125677.604
7.248108066,3,34956.12616,1705889.887
5.969854495,2,29498.96419,783565.1025
6.29096854,6,42987.06573,1355362.956
6.650993718,3,35188.91826,927181.0664
5.728827797,3,36002.29608,1058517.81
6.43064836,6,44796.58583,1397564.156
5.333909302,3,14731.96976,635429.2305
4.614993462,4,41818.00491,1104701.234
5.897648506,3,35008.26751,1368134.998
7.374457938,5,36713.86484,1204117.419
5.30506935,3,21815.48888,517937.5895
5.443039346,2,31055.05109,1241182.835
5.061805489,6,53405.50581,1603627.28
6.159101413,4,27982.27171,1063206.378
7.181743678,4,39730.48179,1269293.209
5.356330104,4,18041.9435,1063399.275
9.125282873,4,27991.84,1561313.838
5.782009284,3,39863.17255,1135613.432
5.67233669,3,30253.85748,1057347.166
6.595790348,4,31925.89958,772310.2278
6.475495935,3,32844.56439,989263.2366
5.901931552,4,35245.74481,699323.2624
8.187045842,3,28635.37327,1596342.909
4.444530278,5,52378.25122,1499153.081
4.49619347,5,39160.55327,770770.5849
5.666298295,6,22900.11345,1055484.373
6.402507331,5,25032.13652,1240503.524
5.302244663,3,13162.97966,900973.3764
5.533015546,3,27417.11183,1035976.953
5.781936693,3,25348.47127,1086447.511
6.892306935,5,37723.28229,1366980.91
6.675697067,3,48694.86414,1616937.019
7.011621748,4,46361.63221,1639944.959
4.16982037,5,48820.23026,509499.589
6.687367955,4,34143.05076,1200125.447
7.039620141,6,41462.12742,2142896.556
6.318402338,4,45921.54242,1301089.712
7.470777841,4,35690.21885,1860648.745
6.298703746,4,26831.5434,1283996.968
5.21502633,5,35376.73383,947355.9701
4.139620469,4,41722.6619,875799.2473
7.519087436,4,42285.9628,1483041.335
5.488401987,5,29421.17133,1508856.424
5.017846598,2,35371.21257,1302814.489
6.461488895,5,21653.98468,747396.2531
6.061531793,3,58195.45703,1723397.089
5.264702041,6,41826.05082,1059431.451
6.583447351,3,43769.96713,1309397.049
5.787306592,5,29582.72278,981232.6124
6.5382289,3,37875.20166,1389763.822
5.247829647,6,49089.95912,1599963.807
6.817606266,3,38937.78577,1208843.277
7.152424503,6,43156.08678,2059301.343
5.78089459,3,47285.46168,1272337.504
6.559882632,3,31765.89773,1390377.375
6.271974379,4,28885.0533,1212899.219
6.182091797,3,44256.77913,1393482.85
6.570193583,3,31044.97947,1603046.179
5.753466993,4,27676.2714,1063069.916
4.994616743,3,46905.19295,1068492.613
6.284749966,3,34628.53932,1337973.732
6.289222852,3,34468.87383,889831.1511
5.579520822,4,36795.39817,1308231.769
7.545608876,4,23623.30007,1612102.097
4.661801761,4,15167.41107,578161.4955
6.889373104,2,45598.89674,1454126.551
8.016627453,6,40186.29337,1684537.961
6.389427717,4,24138.06628,1347210.092
5.739521833,5,30774.39431,1603342.669
5.407478241,5,49307.20981,1383563.574
6.002618021,4,40673.9221,705444.1168
5.57878808,4,48776.92661,1418045.719
6.13569401,4,33839.08519,1457755.979
7.118266013,5,22669.67412,1617405.425
7.154695334,4,29587.13853,456019.1712
5.500904517,4,28130.26592,1348804.229
5.349422869,5,49224.09281,1579360.825
4.864411174,2,21091.58744,385678.1667
5.908764789,3,32774.02197,1121023.437
5.571587866,4,43314.16108,1178553.616
6.490523817,6,35163.51684,1296467.994
5.631317375,2,29386.58045,313651.5032
4.790645656,5,51747.77676,1530294.577
4.715683576,3,40908.89232,1249914.395
4.623344495,4,36679.43203,1270432.4
3.962672206,2,45130.82828,1123753.734
5.714878538,6,32818.06713,1005087.361
5.988783205,4,48077.26496,1712282.259
5.506412845,3,33303.5431,698457.6776
6.427781229,4,16083.14442,1322439.108
7.084664124,3,42939.27424,1599615.745
6.68246297,3,47163.75462,1142264.248
3.342599174,6,51246.10288,1012768.756
5.790273451,4,55849.46922,1244916.548
5.560929101,2,40976.78683,1016526.594
7.040707991,4,24878.46173,1383565.696
5.838063828,4,49617.73142,1526369.647
6.305095543,3,14403.8353,961495.0964
5.052311501,6,27766.76194,1228362.747
6.244859498,4,40412.04776,1674680.741
6.812372827,5,36100.57718,1411217.493
6.666808866,3,23624.24894,1476392.551
6.477168821,2,15769.19997,751324.1387
5.0180973,3,35074.26481,1366714.376
5.918210783,2,51169.58559,1718625.945
4.728508129,3,45338.09139,1344869.28
5.401913201,3,24943.96194,1442079.057
6.03271483,3,24171.18247,1000892.046
6.433339399,5,42035.99199,1553395.562
7.939003735,4,48922.5214,1969256.933
5.637312098,2,42946.08099,1435261.987
5.276614898,3,37302.52534,718874.6798
6.744905835,2,51561.26314,1883082.276
6.03689561,6,48899.51382,1502443.23
6.835841168,3,58793.2682,1513650.381
6.045000331,4,56689.27907,1410264.405
5.506579633,4,30997.43904,647691.8352
5.689341577,3,45178.46768,1675062.891
7.912035606,5,23690.69799,1336134.486
4.607911656,7,37175.07064,1376240.615
6.54649533,6,32976.80797,1680017.24
6.445807262,2,25380.41301,1186025.951
6.143843489,4,24447.1067,1460044.546
5.955041901,4,23794.95178,650939.2067
7.19809097,4,39293.653,1525690.995
8.20738606,6,34612.76372,1827476.196
6.955535847,3,32912.04398,860399.3452
5.885577419,5,32481.52177,1574181.732
4.9464429,3,39735.06871,333160.9943
5.731377655,3,45258.15871,1279681.154
6.336769915,3,36411.83456,1594748.125
5.634388054,5,20927.43079,1495375.423
6.418471533,6,17609.19693,954732.9038
6.99067676,2,25934.6492,1426695.686
6.295516139,2,35953.15723,1468459.955
5.49448752,6,41178.26119,1607863.828
5.844598703,4,41939.51507,888866.3945
6.670542907,2,29346.7209,1151341.85
6.37806605,6,38072.28468,1045704.7
5.079228835,4,49513.89643,1279160.988
6.686490402,6,38042.73612,1799455.406
6.705843518,3,46610.73557,2005167.48
7.47810445,6,29620.83953,1492612.189
5.300533643,3,30995.48817,976481.7168
5.666158556,5,49574.10417,1247002.164
7.031773829,3,51235.58929,1426682.135
5.665250632,3,35060.34863,1171989.718
5.996661954,4,26736.096,1370909.952
5.354226921,3,20797.82193,1083071.56
6.134660958,2,21677.01339,1065656.023
7.242393804,4,32256.70451,1492095.143
6.082064754,5,35848.08127,936864.6878
6.469294552,3,48601.79746,1966139.928
7.405166506,4,48607.09542,1558196.969
5.807494543,3,49076.65438,1280588.342
4.16897216,4,52123.99386,853750.6529
4.079320164,4,30937.82848,978824.6016
5.142414685,3,27370.18572,1273554.278
5.53792673,4,31702.71455,798659.2171
6.401788641,4,48604.07439,1114128.47
4.559870598,3,23623.30098,1108894.003
6.331878075,3,34006.8653,710269.214
4.372603839,6,35062.88654,1142127.884
6.333788793,3,44384.51974,1378269.573
7.002809147,3,46002.90396,1140126.187
5.831725358,2,34170.33666,999146.8694
6.066999487,4,34787.46537,1289201.391
6.235777366,2,46724.89921,973197.7753
6.721001606,6,30826.07821,1511653.455
6.721373834,2,26312.35883,1158677.202
5.660218312,6,29277.53809,1009093.802
6.684657867,2,19379.02082,861013.9461
5.386386504,4,26625.13907,1064371.764
5.990648916,5,35016.45522,1883469.244
7.229017691,3,28100.31771,1191340.826
5.234875252,3,38736.902,1300303.407
5.871168062,4,29115.68485,1126042.405
5.693896342,3,41524.5833,1848511.108
5.699428201,2,31750.26767,1072874.61
5.492310439,4,51601.59401,1019127.733
5.01648718,4,41382.7259,1210161.07
6.62829804,4,51639.30697,1561234.133
7.701205702,6,39139.57297,2180065.598
4.950569548,4,39642.12993,1665515.246
5.294242885,3,55613.37571,1307136.335
7.101270018,2,33439.44416,1604207.684
5.576018451,4,38779.34601,1057125.839
6.855708364,5,59636.40255,1077805.578
6.71487204,2,25433.30292,1328525.02
4.818996769,3,49547.45563,1017775.512
6.370638426,2,50955.57254,1443816.971
6.120737116,5,18264.23005,1322010.057
5.437861629,3,49698.19872,1064939.523
5.223595355,6,37393.99871,768541.9161
5.640162344,6,32180.36047,1244563.275
5.055819675,4,53364.46288,744291.0273
6.043554706,3,44099.53527,1879416.222
5.040896433,3,39503.09807,1131698.214
4.376969185,5,34993.8414,1000713.586
5.003684188,3,45672.38999,1313128.138
5.127415452,4,49530.00034,1810561.175
7.212557777,6,41143.43774,1877268.75
5.725050746,3,40229.98785,1495672.594
4.971603712,2,44047.91117,1708102.102
7.559816059,3,34292.30694,1058356.18
5.559525611,3,28063.71796,681089.9189
5.744808417,5,41545.61226,1958064.742
4.85783342,2,12450.57847,353240.0547
7.433065419,2,31337.78085,1054304.172
5.290720476,5,26015.29645,268050.8147
6.507971363,3,37288.92357,1318597.715
5.347527265,3,37825.7798,1334537.424
7.190023019,3,54045.94271,1598736.4
6.171501482,4,33935.97227,1699952.814
6.714882023,3,46303.46211,1012269.82
4.709498404,3,28045.42214,1093506.014
6.309069335,6,32660.43971,1064703.305
5.871462161,4,38179.7804,1184614.087
6.029107996,4,37796.05565,1146480.214
7.898190691,4,48908.77158,1925615.841
7.053111108,5,38337.47841,1233882.555
4.537629827,3,45004.97002,822685.3746
6.673099833,4,56696.5175,1935831.039
7.567152938,3,29595.43143,912585.6212
5.96980058,5,50408.86017,1636906.288
7.314992002,3,26295.43966,1197929.743
4.404914662,3,44939.67256,1039794.767
5.31942298,2,40231.69688,1033450.139
5.937759405,2,28863.86803,839589.8445
5.162849624,2,36644.53024,782800.4947
5.864465922,4,29896.67417,1547127.386
6.113429406,6,29153.79965,1518706.283
6.324094874,2,39369.64412,1074456.402
5.9914286,4,30028.62167,671960.6449
4.944630706,3,35891.80616,1185734.958
6.772487473,4,38656.43139,1518454.06
5.676386932,4,28800.90988,666745.6714
5.561847875,6,29190.88798,988014.7561
6.162244128,4,6805.740783,997452.5009
6.594022951,4,38647.50306,1791307.241
4.555560605,6,34970.8158,1223589.046
4.999247837,6,39917.43412,1321257.251
7.701145053,6,31781.92474,1193687.181
5.953993576,4,36705.90669,840208.743
